"histology_abbreviation","Sum","Freq_mut","percent_mut","percent_whole","cell_type","regulator","pathway","pathway_new"
"LUACC",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"LUNE",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Lung-AdenoCA",46,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Lung-SCC",5,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Lymph-BNHL",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Lymph-CLL",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MACR",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MDLC",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MFH",6,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MLAV",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MNG",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MPE",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MPNST",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MRLS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MXOV",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"MYEC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"NPC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"NSCLC",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"NSCLCPD",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"NSGCT",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"OCS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"ODGC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"OPHSC",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"OUTT",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Ovary-AdenoCA",25,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PAMPCA",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Panc-AdenoCA",35,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PAST",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PB",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PEMESO",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PGNG",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PLEMESO",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PLLS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PLMESO",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PNET",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"POCA",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Prost-AdenoCA",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PTCLNOS",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"PUO",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"RAML",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"RCC",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"RCSNOS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SACA",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SARCL",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SARCNOS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SBWDNET",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SCCO",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SCLC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SDCA",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SFTCNS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Skin-Melanoma",17,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SNA",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SoftTissue-Leiomyo",11,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SoftTissue-Liposarc",8,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"STAS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Stomach-AdenoCA",6,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"SYNS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"THFO",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Thy-AdenoCA",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"THYC",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"THYM",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"Uterus-AdenoCA",11,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"VMM",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"VSC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","ATP Synthesis Coupled Proton Transport
","ATP Synthesis Coupled Proton Transport
"
"ACBC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ACC",4,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ACRM",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ACYC",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"AECA",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ALUCA",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ANSC",6,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"APAD",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"APE",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ARMS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ASPS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ATRT",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"BA",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"BCC",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"BLAD",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"Bone-Osteosarc",4,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"Breast-DCIS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"Breast-LobularCA",8,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CACC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CCHM",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CCS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CDRCC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"Cervix-AdenoCA",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"Cervix-SCC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CHDM",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CHOL",10,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CHS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CNS-GBM",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CNS-Oligo",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"COAD",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ColoRect-AdenoCA",72,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"COM",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CSCC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"CSCLC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"DA",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ECAD",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"EMBC",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"EPM",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ES",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"ESCC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"Eso-AdenoCA",3,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"FIBS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"FIOS",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"FL",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"GBC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"GEJ",7,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"GIST",4,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"GNG",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"GRCT",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"HGNEC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"HNMUCM",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"IHCH",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"IMMC",2,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
"Kidney-PapRCC",1,0,0,0.00350877192982456,"GammadeltaTcells","neg","Transcription Initiation from RNA Polymerase
 III Promoter","Transcription Initiation from RNA Polymerase
 III Promoter"
