id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Non-TargetingControl118	4	0.0017291	0.0062439	0.523445	230	4	-3.1278	0.99827	0.99829	1.0	19269	0	-3.1278
POLR1E	4	0.0017296	0.0062444	0.523445	231	3	-4.9831	0.90874	0.90904	1.0	17257	0	-4.9831
TBL1Y	4	0.0017635	0.0063696	0.531645	232	4	-4.1167	0.99824	0.99826	1.0	19268	0	-4.1167
GAGE2D	4	0.0017858	0.0064448	0.535267	233	4	-2.3798	0.99821	0.99823	1.0	19267	0	-2.3798
TTC36	4	0.0017934	0.0064683	0.535267	234	4	-3.1096	0.99821	0.99823	1.0	19266	0	-3.1096
CLGN	4	0.0018266	0.0065864	0.542268	235	3	-5.9077	0.36671	0.50058	1.0	9275	1	-5.9077
EOGT	4	0.0018325	0.0066089	0.542268	236	3	-4.8022	0.47278	0.55481	1.0	10232	1	-4.8022
ANXA10	4	0.0018431	0.0066452	0.542946	237	2	-4.2731	0.6761	0.6865	1.0	12791	1	-4.2731
GAPVD1	4	0.001859	0.0067061	0.545615	238	4	-5.3056	0.99703	0.99705	1.0	19225	0	-5.3056
ATAD2	4	0.0018702	0.006749	0.54606	239	3	-5.0124	0.9242	0.9245	1.0	17587	0	-5.0124
LRIT3	4	0.001875	0.0067679	0.54606	240	3	-6.2403	0.86773	0.868	1.0	16404	0	-6.2403
CDCA4	4	0.0018931	0.0068354	0.549217	241	4	-3.3361	0.99811	0.99813	1.0	19264	0	-3.3361
SRP14	4	0.0019276	0.0069566	0.552745	242	3	-5.542	0.46047	0.54808	1.0	10127	1	-5.542
USF1	4	0.0019352	0.0069817	0.552745	243	4	-3.487	0.99806	0.99809	1.0	19263	0	-3.487
DNAJC25	4	0.001937	0.0069878	0.552745	244	2	-4.5428	0.76928	0.76939	1.0	14399	0	-4.5428
PDE6D	4	0.0019397	0.0070011	0.552745	245	4	-5.8227	0.98811	0.98812	1.0	18989	0	-5.8227
C3AR1	4	0.0019465	0.0070221	0.552745	246	3	-5.3426	0.6165	0.64267	1.0	11918	1	-5.3426
LHB	4	0.0019698	0.0070988	0.55652	247	3	-4.8745	0.37059	0.50239	1.0	9302	1	-4.8745
RTBDN	4	0.0020033	0.0072225	0.563937	248	4	-3.1009	0.998	0.99801	1.0	19262	0	-3.1009
CBX8	4	0.0020291	0.0073156	0.568321	249	3	-4.7649	0.82695	0.82731	1.0	15541	0	-4.7649
ZC3H7B	4	0.0020359	0.0073488	0.568321	250	3	-6.2095	0.78635	0.78666	1.0	14727	0	-6.2095
ACAP1	4	0.0020406	0.0073667	0.568321	251	4	-4.985	0.98908	0.98907	1.0	19015	0	-4.985
BUD31	4	0.0020612	0.0074403	0.568686	252	3	-4.3959	0.64366	0.66198	1.0	12286	1	-4.3959
IVNS1ABP	4	0.0020668	0.0074633	0.568686	253	2	-4.3163	0.50308	0.57158	1.0	10554	1	-4.3163
SSFA2	4	0.0020721	0.0074802	0.568686	254	4	-5.463	0.99793	0.99794	1.0	19260	0	-5.463
MYOM3	4	0.0020762	0.0074889	0.568686	255	4	-2.6918	0.99792	0.99794	1.0	19259	0	-2.6918
PSCA	4	0.0020867	0.0075196	0.568785	256	4	-2.7414	0.99791	0.99793	1.0	19258	0	-2.7414
SMIM14	4	0.0021044	0.0075804	0.571156	257	4	-4.2741	0.9979	0.9979	1.0	19257	0	-4.2741
GPR108	4	0.0021197	0.0076387	0.573317	258	4	-2.6074	0.99788	0.99788	1.0	19256	0	-2.6074
GRB2	4	0.0021346	0.0076883	0.573821	259	3	-5.5266	0.92628	0.92655	1.0	17632	0	-5.5266
PRAMEF19	4	0.0021418	0.0077174	0.573821	260	2	-1.1874	0.79158	0.79187	1.0	14824	0	-1.1874
PPIG	4	0.0021453	0.0077343	0.573821	261	4	-3.9332	0.99785	0.99786	1.0	19255	0	-3.9332
SLC15A4	4	0.0021632	0.0078003	0.575744	262	3	-5.3312	0.60471	0.63462	1.0	11765	1	-5.3312
TNRC6A	4	0.0021691	0.0078197	0.575744	263	4	-2.4737	0.99783	0.99784	1.0	19254	0	-2.4737
RAI14	4	0.0021837	0.0078662	0.576966	264	4	-2.6058	0.99782	0.99783	1.0	19253	0	-2.6058
SETD6	4	0.0021934	0.0078959	0.576966	265	1	1.2732	0.081063	0.17899	0.959019	3599	2	1.2732
ZNF284	4	0.0022064	0.0079409	0.578073	266	3	-5.2595	0.52938	0.5869	1.0	10867	1	-5.2595
SGSM1	4	0.002221	0.0080048	0.580543	267	4	-2.6941	0.99778	0.99779	1.0	19251	0	-2.6941
FAM186A	4	0.0022296	0.0080355	0.580593	268	4	-6.1614	0.99451	0.99452	1.0	19142	0	-6.1614
TMC5	4	0.0022856	0.0082242	0.591503	269	3	-4.6229	0.28227	0.41274	1.0	7639	1	-4.6229
FAM216B	4	0.0022911	0.0082477	0.591503	270	3	-5.2154	0.80099	0.80136	1.0	15023	0	-5.2154
SULT1C2	4	0.002316	0.0083377	0.591503	271	4	-5.2551	0.99768	0.99769	1.0	19250	0	-5.2551
DNAJC2	4	0.0023163	0.0083392	0.591503	272	3	-4.7729	0.044361	0.10643	0.916587	2247	1	-4.7729
LTV1	4	0.0023163	0.0083392	0.591503	273	4	-3.8334	0.96697	0.9672	1.0	18589	0	-3.8334
CADM1	4	0.0023997	0.0086383	0.607602	274	4	-3.0796	0.99727	0.99728	1.0	19234	0	-3.0796
ANAPC15	4	0.002407	0.0086572	0.607602	275	3	-4.5797	0.6488	0.6658	1.0	12369	1	-4.5797
CXorf65	4	0.0024084	0.0086603	0.607602	276	4	-2.3999	0.99759	0.99759	1.0	19249	0	-2.3999
FRMPD2	4	0.0024197	0.0086958	0.607892	277	4	-2.9709	0.99758	0.99758	1.0	19248	0	-2.9709
TIMP1	4	0.0024457	0.0088019	0.613096	278	4	-2.3432	0.99755	0.99755	1.0	19247	0	-2.3432
ERF	4	0.0024623	0.0088592	0.613911	279	3	-5.3302	0.24162	0.36677	1.0	6823	1	-5.3302
UBE2D2	4	0.0024762	0.0089001	0.613911	280	3	-6.2688	0.11066	0.21747	0.985766	4264	1	-6.2688
ST6GALNAC5	4	0.002486	0.0089313	0.613911	281	4	-3.8774	0.99751	0.99751	1.0	19245	0	-3.8774
C17orf67	4	0.0025097	0.0090003	0.613911	282	2	-4.0271	0.42156	0.5277	1.0	9741	1	-4.0271
ANKRD11	4	0.0025238	0.0090417	0.613911	283	3	-5.0885	0.93271	0.93297	1.0	17759	0	-5.0885
APOBEC3D	4	0.0025431	0.0091016	0.613911	284	4	-2.979	0.99746	0.99745	1.0	19244	0	-2.979
TGIF2	4	0.0025537	0.0091373	0.613911	285	4	-3.2269	0.99745	0.99745	1.0	19243	0	-3.2269
IQCC	4	0.0025543	0.0091389	0.613911	286	1	1.8592	0.073561	0.16466	0.958851	3321	3	1.8592
TSPAN17	4	0.0025639	0.0091721	0.613911	287	3	-4.3053	0.79594	0.79624	1.0	14928	0	-4.3053
BBS4	4	0.002583	0.0092411	0.613911	288	3	-4.4802	0.55316	0.60123	1.0	11139	1	-4.4802
RIOK1	4	0.0025842	0.0092447	0.613911	289	3	-4.9801	0.87403	0.87432	1.0	16540	0	-4.9801
SELENBP1	4	0.0025919	0.0092688	0.613911	290	3	-5.8095	0.91681	0.91715	1.0	17447	0	-5.8095
ADGRG3	4	0.0025944	0.009281	0.613911	291	4	-3.2787	0.99741	0.99741	1.0	19242	0	-3.2787
MECOM	4	0.0026096	0.0093398	0.613911	292	3	-5.194	0.091826	0.19558	0.970349	3902	1	-5.194
PRDX1	4	0.0026134	0.0093501	0.613911	293	4	-3.0105	0.99739	0.99739	1.0	19241	0	-3.0105
ACOT12	4	0.0026297	0.0094007	0.613911	294	4	-5.7505	0.93801	0.93824	1.0	17862	0	-5.7505
FZR1	4	0.0026392	0.0094293	0.613911	295	4	-2.8195	0.99736	0.99736	1.0	19239	0	-2.8195
PDE4DIP	4	0.0026538	0.0094763	0.613911	296	4	-4.1946	0.99008	0.99009	1.0	19042	0	-4.1946
CABP7	4	0.0026538	0.0094763	0.613911	297	4	-5.5663	0.99523	0.99525	1.0	19163	0	-5.5663
TCN2	4	0.0026538	0.0094763	0.613911	298	3	-4.6311	0.79576	0.79604	1.0	14925	0	-4.6311
SPINK2	4	0.0026574	0.0094932	0.613911	299	3	-1.6615	0.66069	0.67465	1.0	12564	1	-1.6615
EQTN	4	0.0026633	0.0095111	0.613911	300	4	-2.1836	0.99734	0.99734	1.0	19238	0	-2.1836
FAM60A	4	0.002695	0.0096221	0.618697	301	4	-4.6376	0.99387	0.99388	1.0	19127	0	-4.6376
STXBP1	4	0.0027023	0.0096492	0.618697	302	4	-2.2792	0.9973	0.9973	1.0	19235	0	-2.2792
CDHR3	4	0.002756	0.0098322	0.626873	303	4	-3.1032	0.99724	0.99725	1.0	19233	0	-3.1032
CMA1	4	0.0027609	0.0098414	0.626873	304	4	-2.799	0.99724	0.99724	1.0	19232	0	-2.799
RER1	4	0.002779	0.0099099	0.627629	305	4	-3.17	0.99722	0.99722	1.0	19231	0	-3.17
LAMP3	4	0.0027815	0.0099181	0.627629	306	3	-5.1218	0.75939	0.7596	1.0	14220	1	-5.1218
PKDCC	4	0.0028104	0.01002	0.630561	307	4	-2.2962	0.99719	0.99719	1.0	19230	0	-2.2962
BACE2	4	0.0028129	0.01003	0.630561	308	4	-3.5438	0.99719	0.99718	1.0	19229	0	-3.5438
RNF123	4	0.0028364	0.010125	0.63448	309	4	-2.3426	0.99716	0.99716	1.0	19228	0	-2.3426
PRTG	4	0.0028636	0.01022	0.637064	310	3	-1.6678	0.44526	0.53993	1.0	9972	1	-1.6678
HAP1	4	0.0028807	0.010276	0.637064	311	4	-4.4651	0.99483	0.99485	1.0	19151	0	-4.4651
FAM71E2	4	0.0028843	0.010285	0.637064	312	4	-4.3167	0.98099	0.98118	1.0	18825	0	-4.3167
ARF4	4	0.002891	0.010298	0.637064	313	3	-5.8983	0.63111	0.65294	1.0	12106	1	-5.8983
GZMB	4	0.0029236	0.010402	0.640603	314	4	-5.2377	0.99667	0.99668	1.0	19211	0	-5.2377
C2orf74	4	0.002932	0.010434	0.640603	315	3	-4.9568	0.3913	0.51251	1.0	9477	1	-4.9568
NOTCH2	4	0.002938	0.010454	0.640603	316	4	-2.6802	0.99706	0.99707	1.0	19226	0	-2.6802
LYSMD1	4	0.0029667	0.010558	0.644923	317	3	-1.816	0.89247	0.89267	1.0	16938	0	-1.816
OR4D6	4	0.0029875	0.010626	0.647036	318	3	-5.6718	0.043761	0.10524	0.915662	2221	1	-5.6718
Non-TargetingControl171	4	0.003029	0.010757	0.647281	319	4	-2.2725	0.99697	0.99699	1.0	19224	0	-2.2725
GABRB2	4	0.003031	0.010762	0.647281	320	4	-2.5749	0.99697	0.99699	1.0	19223	0	-2.5749
UNC5B	4	0.003043	0.010807	0.647281	321	4	-4.2282	0.99696	0.99697	1.0	19222	0	-4.2282
CXCL9	4	0.0030583	0.010858	0.647281	322	2	-3.8921	0.4989	0.56924	1.0	10504	1	-3.8921
S100A7	4	0.0030698	0.010901	0.647281	323	2	0.13283	0.025501	0.066706	0.859621	1501	2	0.13283
KISS1	4	0.0030821	0.010948	0.647281	324	4	-5.789	0.99447	0.99448	1.0	19140	0	-5.789
Non-TargetingControl112	4	0.003084	0.010952	0.647281	325	4	-2.2314	0.99692	0.99693	1.0	19221	0	-2.2314
DRC1	4	0.0031057	0.011032	0.647281	326	4	-3.986	0.99689	0.99691	1.0	19220	0	-3.986
SPCS1	4	0.0031268	0.01111	0.647281	327	4	-4.0799	0.99687	0.99689	1.0	19219	0	-4.0799
RAB10	4	0.0031296	0.01112	0.647281	328	4	-4.8081	0.99687	0.99688	1.0	19218	0	-4.8081
GLYATL2	4	0.0031481	0.011183	0.647281	329	3	-5.3439	0.89995	0.90017	1.0	17075	0	-5.3439
GCG	4	0.0031584	0.011215	0.647281	330	4	-2.6291	0.99684	0.99686	1.0	19217	0	-2.6291
HERC5	4	0.0031594	0.011219	0.647281	331	3	-5.1038	0.91473	0.91505	1.0	17398	0	-5.1038
LRRC25	4	0.0031661	0.011248	0.647281	332	2	-1.1231	0.034676	0.086324	0.887469	1882	2	-1.1231
CDKN1C	4	0.0031728	0.011274	0.647281	333	2	-0.68976	0.79651	0.79681	1.0	14945	0	-0.68976
ST18	4	0.0031832	0.011314	0.647281	334	4	-2.2336	0.99682	0.99683	1.0	19216	0	-2.2336
C10orf142	4	0.0031964	0.011358	0.647281	335	4	-2.8521	0.9968	0.99681	1.0	19215	0	-2.8521
SPINT2	4	0.0032007	0.011376	0.647281	336	3	-4.4547	0.020578	0.056013	0.846052	1282	1	-4.4547
HCK	4	0.0032215	0.011443	0.647281	337	3	-6.0246	0.43125	0.53268	1.0	9835	1	-6.0246
C1orf122	4	0.0032291	0.011467	0.647281	338	3	-4.4784	0.18819	0.30604	1.0	5786	1	-4.4784
POGLUT1	4	0.0032629	0.011581	0.647281	339	4	-3.7474	0.99674	0.99675	1.0	19213	0	-3.7474
TTL	4	0.0032634	0.011585	0.647281	340	4	-5.2383	0.99247	0.99248	1.0	19103	0	-5.2383
PAK2	4	0.0032756	0.011625	0.647281	341	2	-3.5349	0.33301	0.47014	1.0	8695	2	-3.5349
MFSD8	4	0.0032759	0.011628	0.647281	342	2	-3.7535	0.81638	0.81671	1.0	15323	0	-3.7535
ASIC5	4	0.0032934	0.01169	0.647281	343	4	-4.3683	0.99573	0.99572	1.0	19179	0	-4.3683
ARPC1A	4	0.003318	0.011767	0.647281	344	3	-4.4008	0.5926	0.62652	1.0	11609	1	-4.4008
UBE3D	4	0.0033214	0.011777	0.647281	345	3	-5.4616	0.14577	0.25779	1.0	4979	1	-5.4616
FRAT1	4	0.0033219	0.011778	0.647281	346	3	-4.2109	0.79212	0.7924	1.0	14839	0	-4.2109
LEF1	4	0.0033245	0.011785	0.647281	347	4	-5.8914	0.94219	0.94246	1.0	17945	0	-5.8914
SLC25A29	4	0.0033274	0.011799	0.647281	348	2	-0.48037	0.17671	0.29289	1.0	5572	2	-0.48037
TBPL1	4	0.0033282	0.011801	0.647281	349	4	-2.204	0.99667	0.99668	1.0	19212	0	-2.204
MAP3K1	4	0.0033383	0.011831	0.647281	350	4	-2.2778	0.99666	0.99668	1.0	19210	0	-2.2778
SNRNP27	4	0.003339	0.011835	0.647281	351	4	-5.2394	0.96697	0.9672	1.0	18399	0	-5.2394
TFPT	4	0.0033454	0.011855	0.647281	352	4	-4.2869	0.95127	0.95153	1.0	18115	0	-4.2869
RTN4R	4	0.0033559	0.011896	0.647281	353	4	-2.6584	0.99664	0.99666	1.0	19209	0	-2.6584
XAGE2	4	0.0033567	0.0119	0.647281	354	2	-0.56433	0.013106	0.039262	0.796704	953	2	-0.56433
CIRH1A	4	0.0033567	0.0119	0.647281	355	3	-4.2138	0.91793	0.91822	1.0	17468	0	-4.2138
SETD5	4	0.0033779	0.011975	0.647281	356	4	-3.0913	0.99662	0.99664	1.0	19206	0	-3.0913
RNASE3	4	0.0033789	0.011978	0.647281	357	2	-0.018381	0.20054	0.3202	1.0	6022	2	-0.018381
MTDH	4	0.0033941	0.012035	0.647281	358	3	-5.8224	0.69467	0.70158	1.0	13061	1	-5.8224
BTF3	4	0.0034155	0.0121	0.647281	359	4	-4.1729	0.96697	0.9672	1.0	18554	0	-4.1729
MPC2	4	0.0034281	0.012148	0.647281	360	4	-3.4071	0.99657	0.99658	1.0	19205	0	-3.4071
NUDT13	4	0.003435	0.012173	0.647281	361	3	-4.3264	0.82353	0.82389	1.0	15473	0	-4.3264
ARL6IP4	4	0.0034376	0.012181	0.647281	362	4	-2.3419	0.99656	0.99657	1.0	19204	0	-2.3419
THAP4	4	0.0034464	0.012215	0.647281	363	4	-2.4078	0.99655	0.99657	1.0	19203	0	-2.4078
SNX18	4	0.0034531	0.012237	0.647281	364	4	-4.8932	0.99655	0.99656	1.0	19202	0	-4.8932
ARL5C	4	0.0034545	0.012243	0.647281	365	4	-2.6699	0.99655	0.99655	1.0	19201	0	-2.6699
CDK10	4	0.0034619	0.012267	0.647281	366	4	-4.9013	0.99654	0.99654	1.0	19200	0	-4.9013
DAB2IP	4	0.003482	0.012348	0.647281	367	4	-2.9296	0.96697	0.9672	1.0	18453	0	-2.9296
MFAP1	4	0.0034992	0.012406	0.647281	368	3	-5.5679	0.11375	0.22102	0.985766	4330	1	-5.5679
ACTR3C	4	0.0035037	0.01242	0.647281	369	2	-3.9831	0.82284	0.82319	1.0	15457	0	-3.9831
CLK3	4	0.0035056	0.012427	0.647281	370	4	-3.2468	0.99649	0.9965	1.0	19199	0	-3.2468
OR5B17	4	0.0035154	0.012462	0.647281	371	3	-4.0477	0.60589	0.63541	1.0	11786	1	-4.0477
NKX6-1	4	0.0035205	0.012484	0.647281	372	4	-2.6011	0.99648	0.99649	1.0	19198	0	-2.6011
OPN3	4	0.003525	0.0125	0.647281	373	4	-2.7157	0.99648	0.99648	1.0	19197	0	-2.7157
GNB1	4	0.0035335	0.012529	0.647281	374	3	-0.85483	0.91029	0.91061	1.0	17297	0	-0.85483
FAM156B	4	0.0035528	0.012587	0.647281	375	3	-4.1614	0.91465	0.91497	1.0	17396	0	-4.1614
XKRY2	4	0.0035528	0.012587	0.647281	376	3	-4.3422	0.79649	0.79679	1.0	14944	0	-4.3422
TSPYL1	4	0.003556	0.012602	0.647281	377	4	-5.2725	0.95451	0.95475	1.0	18167	0	-5.2725
CCDC136	4	0.0035692	0.012641	0.647559	378	2	-4.1947	0.1116	0.21856	0.985766	4283	1	-4.1947
USP32	4	0.003585	0.012697	0.647955	379	3	-1.4642	0.43011	0.53208	1.0	9825	1	-1.4642
SYT2	4	0.0035914	0.012715	0.647955	380	3	-4.0738	0.14198	0.25341	1.0	4895	1	-4.0738
SLCO5A1	4	0.0036065	0.012766	0.648269	381	3	-4.2051	0.15916	0.27297	1.0	5243	1	-4.2051
EVA1C	4	0.003612	0.012789	0.648269	382	3	-3.7299	0.78105	0.78128	1.0	14625	0	-3.7299
MEOX2	4	0.003639	0.012881	0.651255	383	3	-4.8622	0.042962	0.10358	0.915662	2187	1	-4.8622
TRMT2A	4	0.003663	0.012961	0.653581	384	4	-4.5449	0.94378	0.94407	1.0	17973	0	-4.5449
TAF4	4	0.003688	0.013031	0.655094	385	4	-2.7484	0.98501	0.98513	1.0	18918	0	-2.7484
PLOD1	4	0.003695	0.013059	0.655094	386	4	-4.5677	0.99123	0.99125	1.0	19066	0	-4.5677
RGAG4	4	0.0037117	0.013108	0.655826	387	4	-3.4258	0.99629	0.9963	1.0	19196	0	-3.4258
SYAP1	4	0.0037202	0.013141	0.655826	388	4	-3.061	0.99628	0.99629	1.0	19194	0	-3.061
RGS21	4	0.0037395	0.013206	0.657372	389	3	-2.9811	0.10006	0.20515	0.976931	4066	1	-2.9811
GOLGA1	4	0.0037505	0.013244	0.657565	390	3	-4.6665	0.85483	0.85521	1.0	16132	0	-4.6665
LGI2	4	0.0037671	0.013301	0.657951	391	4	-4.3815	0.99623	0.99624	1.0	19193	0	-4.3815
SERTM1	4	0.003775	0.013329	0.657951	392	4	-4.1885	0.99623	0.99624	1.0	19192	0	-4.1885
MKRN3	4	0.0037884	0.013377	0.657951	393	4	-2.6702	0.99621	0.99622	1.0	19191	0	-2.6702
HBA2	4	0.003791	0.013387	0.657951	394	2	-0.97657	0.84288	0.8432	1.0	15871	0	-0.97657
GGA1	4	0.0038105	0.013453	0.659494	395	4	-2.745	0.99619	0.9962	1.0	19190	0	-2.745
MFAP3L	4	0.0038219	0.013489	0.659578	396	3	-4.4644	0.38911	0.51144	1.0	9457	1	-4.4644
SKIL	4	0.0038425	0.013564	0.661608	397	2	-0.59328	0.8661	0.86638	1.0	16368	0	-0.59328
RPS5	4	0.0038833	0.013703	0.663329	398	4	-5.1477	0.98514	0.98526	1.0	18924	0	-5.1477
FAM153B	4	0.0038876	0.013715	0.663329	399	4	-5.3847	0.96697	0.9672	1.0	18486	0	-5.3847
DDN	4	0.003894	0.013735	0.663329	400	2	-3.264	0.34941	0.48858	1.0	9044	1	-3.264
KIF15	4	0.0038992	0.013753	0.663329	401	4	-4.8711	0.98948	0.98949	1.0	19022	0	-4.8711
CCDC150	4	0.0039056	0.013771	0.663329	402	4	-3.1599	0.99609	0.9961	1.0	19189	0	-3.1599
PCSK2	4	0.0039284	0.013847	0.664283	403	3	-4.9746	0.7562	0.75652	1.0	14153	1	-4.9746
IL24	4	0.0039426	0.013884	0.664283	404	3	-4.6939	0.19508	0.31397	1.0	5915	1	-4.6939
ELL3	4	0.0039455	0.013894	0.664283	405	2	0.29989	0.13859	0.24949	0.999979	4829	2	0.29989
FMN1	4	0.003959	0.013939	0.664817	406	3	-4.9767	0.85028	0.85065	1.0	16036	0	-4.9767
RIMKLA	4	0.0039706	0.013983	0.665252	407	4	-2.1376	0.99603	0.99603	1.0	19187	0	-2.1376
HGD	4	0.0040014	0.014098	0.669081	408	2	-4.1977	0.52991	0.58722	1.0	10874	1	-4.1977
CHORDC1	4	0.0040186	0.01416	0.669689	409	4	-5.7274	0.96697	0.9672	1.0	18545	0	-5.7274
MAP1LC3C	4	0.0040496	0.014259	0.669689	410	3	-3.9664	0.10178	0.20716	0.977187	4104	1	-3.9664
SAMD13	4	0.00406	0.014287	0.669689	411	3	-3.9556	0.65813	0.67272	1.0	12528	1	-3.9556
EYS	4	0.0040779	0.014339	0.669689	412	4	-2.3066	0.99592	0.99592	1.0	19186	0	-2.3066
IFNA16	4	0.0040921	0.01438	0.669689	413	4	-2.0784	0.99591	0.9959	1.0	19185	0	-2.0784
PCYOX1L	4	0.0041	0.014405	0.669689	414	4	-3.6468	0.98014	0.98034	1.0	18808	0	-3.6468
ZNF114	4	0.0041063	0.01443	0.669689	415	3	-4.0812	0.89881	0.89903	1.0	17052	0	-4.0812
WNT5A	4	0.0041256	0.014494	0.669689	416	4	-2.5762	0.99587	0.99586	1.0	19184	0	-2.5762
ST3GAL2	4	0.0041337	0.01453	0.669689	417	3	-5.5866	0.92481	0.92508	1.0	17597	0	-5.5866
SRY	4	0.0041465	0.014569	0.669689	418	3	-4.6578	0.22334	0.34619	1.0	6471	1	-4.6578
SIGLEC12	4	0.0041509	0.014587	0.669689	419	4	-2.4983	0.99585	0.99584	1.0	19183	0	-2.4983
ATF5	4	0.0041515	0.014588	0.669689	420	3	-5.0435	0.57654	0.6161	1.0	11420	1	-5.0435
COL21A1	4	0.0041525	0.014589	0.669689	421	3	-4.1675	0.80723	0.80761	1.0	15153	0	-4.1675
MED23	4	0.0041551	0.014595	0.669689	422	4	-4.0399	0.99584	0.99583	1.0	19182	0	-4.0399
HNRNPF	4	0.004203	0.014745	0.674988	423	4	-3.1984	0.99456	0.99457	1.0	19145	0	-3.1984
XYLB	4	0.0042296	0.014829	0.677225	424	3	-4.4604	0.23764	0.36232	1.0	6750	1	-4.4604
FASTKD1	4	0.0042463	0.01488	0.677985	425	4	-2.5246	0.99575	0.99574	1.0	19180	0	-2.5246
DNALI1	4	0.0042799	0.014994	0.679114	426	4	-2.4189	0.99572	0.9957	1.0	19178	0	-2.4189
ORAOV1	4	0.0042881	0.015021	0.679114	427	4	-4.0566	0.96697	0.9672	1.0	18297	0	-4.0566
TMEM120A	4	0.004306	0.015074	0.679114	428	3	-1.1816	0.65945	0.67374	1.0	12547	1	-1.1816
BTBD1	4	0.0043106	0.015093	0.679114	429	4	-4.6711	0.99223	0.99223	1.0	19095	0	-4.6711
TMEM209	4	0.0043137	0.015103	0.679114	430	4	-2.9552	0.99569	0.99567	1.0	19177	0	-2.9552
HOOK2	4	0.0043172	0.015116	0.679114	431	4	-2.5524	0.99568	0.99566	1.0	19176	0	-2.5524
HDAC6	4	0.0043416	0.015194	0.679864	432	4	-3.2706	0.99566	0.99564	1.0	19174	0	-3.2706
JUNB	4	0.0043442	0.015202	0.679864	433	3	-5.5482	0.21297	0.33432	1.0	6261	1	-5.5482
WDR27	4	0.004367	0.015276	0.680585	434	4	-5.3695	0.99563	0.99561	1.0	19173	0	-5.3695
NR2E1	4	0.0043703	0.015289	0.680585	435	3	-5.1395	0.87255	0.87285	1.0	16513	0	-5.1395
BAALC	4	0.0043934	0.015365	0.682385	436	4	-1.9741	0.99561	0.99559	1.0	19172	0	-1.9741
RBM27	4	0.004409	0.015423	0.682596	437	2	-0.34819	0.28595	0.41687	1.0	7721	1	-0.34819
HIF1AN	4	0.0044234	0.015464	0.682596	438	4	-2.9912	0.99558	0.99556	1.0	19171	0	-2.9912
SMARCC1	4	0.0044349	0.015507	0.682596	439	3	-4.7974	0.79319	0.79349	1.0	14867	0	-4.7974
TBC1D26	4	0.0044472	0.015546	0.682596	440	4	-5.0271	0.99445	0.99446	1.0	19139	0	-5.0271
ZNF778	4	0.0044472	0.015546	0.682596	441	2	-3.1855	0.2569	0.38393	1.0	7108	2	-3.1855
GALNT6	4	0.0044616	0.015597	0.683292	442	4	-2.5732	0.99554	0.99553	1.0	19170	0	-2.5732
Non-TargetingControl68	4	0.0044885	0.015696	0.684531	443	4	-2.2382	0.99551	0.9955	1.0	19169	0	-2.2382
OARD1	4	0.0045001	0.015737	0.684531	444	4	-4.4535	0.9955	0.99549	1.0	19168	0	-4.4535
ADAM30	4	0.0045022	0.015743	0.684531	445	2	-3.2958	0.29366	0.42562	1.0	7897	2	-3.2958
ATP6V1G2	4	0.0045119	0.015771	0.684531	446	1	0.43155	0.35888	0.49691	1.0	9201	1	0.43155
C1orf56	4	0.0045209	0.015802	0.684531	447	3	-3.506	0.78087	0.78109	1.0	14618	0	-3.506
FOXRED2	4	0.0045679	0.015966	0.689673	448	3	-4.9364	0.1872	0.30493	1.0	5771	1	-4.9364
TRIB2	4	0.0046029	0.016094	0.689673	449	2	-3.4729	0.43687	0.53553	1.0	9884	1	-3.4729
ADCK4	4	0.0046029	0.016094	0.689673	450	4	-5.4898	0.9894	0.98942	1.0	19021	0	-5.4898
KCNC2	4	0.004606	0.016102	0.689673	451	4	-2.2651	0.99539	0.9954	1.0	19167	0	-2.2651
GATAD1	4	0.0046427	0.016219	0.689673	452	4	-5.2528	0.99536	0.99536	1.0	19166	0	-5.2528
ZNF354A	4	0.0046546	0.016255	0.689673	453	4	-5.4606	0.94887	0.94908	1.0	18086	0	-5.4606
ATP5B	4	0.0046663	0.016291	0.689673	454	4	-2.8322	0.96697	0.9672	1.0	18509	0	-2.8322
FLT1	4	0.0046675	0.016294	0.689673	455	4	-2.7609	0.99533	0.99534	1.0	19165	0	-2.7609
PEX12	4	0.0046839	0.016354	0.689673	456	3	-3.8306	0.30218	0.43525	1.0	8060	1	-3.8306
GALR3	4	0.0046879	0.016368	0.689673	457	3	-4.0177	0.39863	0.51617	1.0	9540	1	-4.0177
CRYM	4	0.004692	0.016381	0.689673	458	4	-3.9353	0.96697	0.9672	1.0	18462	0	-3.9353
DPH7	4	0.004713	0.016455	0.689673	459	3	-4.0939	0.45967	0.54764	1.0	10117	1	-4.0939
SNTG1	4	0.0047178	0.016473	0.689673	460	2	-0.8082	0.82763	0.82797	1.0	15562	0	-0.8082
EIF1	4	0.0047361	0.016525	0.689673	461	3	-4.695	0.034689	0.086344	0.887469	1883	1	-4.695
BEX5	4	0.0047377	0.016528	0.689673	462	4	-4.232	0.98892	0.98892	1.0	19008	0	-4.232
HCN3	4	0.004738	0.016529	0.689673	463	4	-2.8254	0.99526	0.99527	1.0	19164	0	-2.8254
RACGAP1	4	0.0047401	0.016534	0.689673	464	3	-4.0113	0.70072	0.70664	1.0	13167	1	-4.0113
