"histology_abbreviation","Sum","Freq_mut","percent_mut","percent_whole","cell_type","regulator","pathway","pathway_new"
"CNS-Medullo",146,0,0,0.0274285714285714,"GammadeltaTcells","pos","Response To Type I Interferon","Response to Type I Interferon"
"CNS-PiloAstro",89,0,0,0.0274285714285714,"GammadeltaTcells","pos","Response To Type I Interferon","Response to Type I Interferon"
"Myeloid-AML",13,0,0,0.0274285714285714,"GammadeltaTcells","pos","Response To Type I Interferon","Response to Type I Interferon"
"Myeloid-MDS",2,0,0,0.0274285714285714,"GammadeltaTcells","pos","Response To Type I Interferon","Response to Type I Interferon"
"Myeloid-MPN",23,0,0,0.0274285714285714,"GammadeltaTcells","pos","Response To Type I Interferon","Response to Type I Interferon"
"SoftTissue-Leiomyo",15,0,0,0.0274285714285714,"GammadeltaTcells","pos","Response To Type I Interferon","Response to Type I Interferon"
"SoftTissue-Liposarc",19,0,0,0.0274285714285714,"GammadeltaTcells","pos","Response To Type I Interferon","Response to Type I Interferon"
"Bone-Epith",10,2,0.2,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Myeloid-AML",13,2,0.153846153846154,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Bladder-TCC",23,2,0.0869565217391304,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"ColoRect-AdenoCA",52,3,0.0576923076923077,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Skin-Melanoma",106,6,0.0566037735849057,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Cervix-SCC",18,1,0.0555555555555556,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Lung-SCC",48,2,0.0416666666666667,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Panc-AdenoCA",237,8,0.0337552742616034,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Eso-AdenoCA",98,3,0.0306122448979592,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Uterus-AdenoCA",40,1,0.025,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"CNS-GBM",41,1,0.024390243902439,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Kidney-ChRCC",45,1,0.0222222222222222,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Liver-HCC",315,7,0.0222222222222222,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Lymph-BNHL",107,2,0.0186915887850467,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Ovary-AdenoCA",112,2,0.0178571428571429,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Breast-AdenoCA",198,3,0.0151515151515152,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Stomach-AdenoCA",69,1,0.0144927536231884,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Kidney-RCC",143,2,0.013986013986014,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Prost-AdenoCA",210,1,0.00476190476190476,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Biliary-AdenoCA",33,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Bone-Benign",16,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Bone-Osteosarc",38,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Breast-DCIS",3,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Breast-LobularCA",13,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Cervix-AdenoCA",2,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"CNS-Medullo",146,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"CNS-Oligo",18,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"CNS-PiloAstro",89,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Head-SCC",57,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Lung-AdenoCA",38,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Lymph-CLL",95,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Myeloid-MDS",2,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Myeloid-MPN",23,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Panc-Endocrine",85,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"SoftTissue-Leiomyo",15,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"SoftTissue-Liposarc",19,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Thy-AdenoCA",48,0,0,0.019047619047619,"GammadeltaTcells","pos","Regulation Of Generation Of Precursor Metabolites And Energy","Generation of Precursor Metabolites and Energy"
"Skin-Melanoma",106,11,0.10377358490566,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Lung-SCC",48,4,0.0833333333333333,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"ColoRect-AdenoCA",52,3,0.0576923076923077,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Bladder-TCC",23,1,0.0434782608695652,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Stomach-AdenoCA",69,2,0.0289855072463768,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Kidney-RCC",143,4,0.027972027972028,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Ovary-AdenoCA",112,3,0.0267857142857143,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"CNS-GBM",41,1,0.024390243902439,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Head-SCC",57,1,0.0175438596491228,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Panc-AdenoCA",237,3,0.0126582278481013,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Eso-AdenoCA",98,1,0.0102040816326531,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Liver-HCC",315,2,0.00634920634920635,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Breast-AdenoCA",198,1,0.00505050505050505,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Biliary-AdenoCA",33,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Bone-Benign",16,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Bone-Epith",10,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Bone-Osteosarc",38,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Breast-DCIS",3,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Breast-LobularCA",13,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Cervix-AdenoCA",2,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Cervix-SCC",18,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"CNS-Medullo",146,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"CNS-Oligo",18,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"CNS-PiloAstro",89,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Kidney-ChRCC",45,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Lung-AdenoCA",38,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Lymph-BNHL",107,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Lymph-CLL",95,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Myeloid-AML",13,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Myeloid-MDS",2,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Myeloid-MPN",23,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Panc-Endocrine",85,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Prost-AdenoCA",210,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"SoftTissue-Leiomyo",15,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"SoftTissue-Liposarc",19,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Thy-AdenoCA",48,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"Uterus-AdenoCA",40,0,0,0.0140952380952381,"GammadeltaTcells","pos","Carbohydrate Derivative Transport","Carbohydrate Derivative Transport"
"ColoRect-AdenoCA",52,9,0.173076923076923,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Skin-Melanoma",106,17,0.160377358490566,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Lymph-BNHL",107,15,0.14018691588785,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Lung-SCC",48,5,0.104166666666667,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Bladder-TCC",23,2,0.0869565217391304,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Liver-HCC",315,24,0.0761904761904762,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Uterus-AdenoCA",40,3,0.075,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"CNS-GBM",41,3,0.0731707317073171,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Eso-AdenoCA",98,7,0.0714285714285714,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"SoftTissue-Leiomyo",15,1,0.0666666666666667,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"CNS-Oligo",18,1,0.0555555555555556,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Lung-AdenoCA",38,2,0.0526315789473684,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"SoftTissue-Liposarc",19,1,0.0526315789473684,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Panc-Endocrine",85,4,0.0470588235294118,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Kidney-ChRCC",45,2,0.0444444444444444,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Head-SCC",57,2,0.0350877192982456,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Biliary-AdenoCA",33,1,0.0303030303030303,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Stomach-AdenoCA",69,2,0.0289855072463768,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Ovary-AdenoCA",112,3,0.0267857142857143,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Breast-AdenoCA",198,5,0.0252525252525253,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Panc-AdenoCA",237,5,0.0210970464135021,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Prost-AdenoCA",210,2,0.00952380952380952,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Kidney-RCC",143,1,0.00699300699300699,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Bone-Benign",16,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Bone-Epith",10,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Bone-Osteosarc",38,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Breast-DCIS",3,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Breast-LobularCA",13,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Cervix-AdenoCA",2,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"Cervix-SCC",18,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"CNS-Medullo",146,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
"CNS-PiloAstro",89,0,0,0.0445714285714286,"Macrophages","neg","Regulation Of Protein Dephosphorylation","Regulation of Protein Dephosphorylation"
